Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
roc_120_sft >= 3.482884|mfi_89_sft <= 53.894596,SHORT,SINTETICA_REVERSE,12.253,0.9816,1700,117,1.8383,2.6444,1.5564,100.0,91.9,0.6216,0.6188
cci_200_sft >= -5.89|willr_89_sft <= -50.290939,SHORT,SINTETICA_REVERSE,4.908,0.9319,2109,142,1.1439,1.8105,0.631,100.0,91.8,0.5815,0.5556
vol_z_21_sft >= Close_sft|natr_21_sft >= 0.378429,LONG,SINTETICA_REVERSE,1.617,0.7934,3421,304,2.0,1.357,0.6395,99.0,90.0,0.5177,0.5752
adx_200_sft <= 5.252654|macdh_200_sft <= -0.000243,LONG,SINTETICA_REVERSE,14.562,0.9848,1182,119,1.4995,3.5095,1.7971,100.0,90.7,0.6735,0.8216
vol_z_21_sft >= Close_sft|bbw_120_sft >= 0.094253|natr_48_sft >= 0.261609,LONG,SINTETICA_REVERSE,2.17,0.7892,3538,188,2.0,1.2485,0.5829,99.9,95.3,0.5363,0.5642
cci_200_sft >= -9.61|willr_55_sft <= 2.37|cci_200_sft <= 5.86,SHORT,SINTETICA_REVERSE,2.463,0.9466,1344,184,1.3241,0.6742,0.2902,99.5,92.3,0.55,0.5719
vol_z_24_sft >= 0.770447|natr_89_sft >= 0.489378|vol_z_24_sft >= 1.678476,LONG,SINTETICA_REVERSE,7.02,0.7797,3523,101,1.1568,0.694,0.1917,100.0,97.3,0.5865,0.5223
stoch_34_sft <= 9.58|stoch_13_sft <= 16.14263,LONG,SINTETICA_REVERSE,4.028,0.9501,1473,265,1.1694,2.8546,1.0858,100.0,91.4,0.5894,0.6644
vol_z_13_sft >= Close_sft|natr_48_sft >= 0.399513,LONG,SINTETICA_REVERSE,2.553,0.7746,3245,298,1.5744,0.907,0.3349,99.9,93.3,0.5254,0.5907
cci_200_sft >= 108.378761|stoch_200_sft >= Close_sft|stoch_120_sft >= 77.102669,SHORT,SINTETICA_REVERSE,32.695,0.9822,783,102,0.8236,2.5912,0.8107,100.0,91.7,0.7635,0.6553
natr_55_sft >= 0.400427|vol_z_120_sft <= -0.075898,LONG,SINTETICA_REVERSE,2.426,0.9246,3691,117,1.9829,1.4706,0.7937,99.9,92.6,0.5635,0.6438
vol_z_8_sft <= -0.459537|vol_z_5_sft >= 0.573929,SHORT,SINTETICA_REVERSE,3.254,0.7651,3393,136,1.7692,0.4081,0.1653,99.6,97.5,0.5271,0.451
bbw_89_sft >= 0.077099|vol_z_24_sft >= 1.678476|bbw_8_sft <= 5.15,LONG,SINTETICA_REVERSE,4.147,0.7588,3229,119,2.0,0.641,0.291,99.9,98.5,0.5655,0.5578
