Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
slope_120_sft <= ema_8_sft|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
efficiency_8_sft <= 1.02|minus_di_89_sft >= 37.040524|minus_di_120_sft >= 4.91,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
minus_di_89_sft >= 37.040524|minus_di_120_sft >= 3.18|trix_48_sft >= -7.9,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
linreg_21_sft >= -0.23|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
minus_di_13_sft >= -3.61|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
macdh_5_sft <= ema_5_sft|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
minus_di_89_sft >= 37.040524|trix_48_sft <= ema_5_sft|trix_34_sft <= ema_24_sft,LONG,SINTETICA_REVERSE,32.686,0.9713,1321,92,1.7876,2.9758,1.7464,100.0,93.2,0.6724,0.8589
adx_89_sft >= 5.947297|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,31.025,0.9715,1570,87,1.9001,2.8749,1.7464,100.0,93.5,0.674,0.8634
efficiency_89_sft >= 0.078021|adx_89_sft >= ema_13_sft|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,43.798,0.9773,1500,75,1.9022,2.8286,1.7411,100.0,95.3,0.6861,0.9142
aroon_144_sft <= 61.111111|minus_di_200_sft >= 33.609528|aroon_89_sft <= 5.34,LONG,SINTETICA_REVERSE,16.549,0.9394,1161,95,1.5793,3.3747,1.735,100.0,92.3,0.6498,0.8342
aroon_24_sft <= 79.166664|minus_di_55_sft >= 39.365353,LONG,SINTETICA_REVERSE,22.812,0.9666,1676,104,2.0,2.7542,1.7326,100.0,92.9,0.6618,0.8413
adx_24_sft >= 14.900274|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,32.727,0.9712,1321,92,1.7723,2.9725,1.7301,100.0,93.6,0.6741,0.8571
linreg_200_sft <= -7.8e-05|aroon_120_sft <= -16.666666,LONG,SINTETICA_REVERSE,15.652,0.972,1110,77,1.4183,3.5539,1.72,100.0,92.6,0.7729,0.7495
minus_di_89_sft >= 37.040524|macdh_200_sft <= 0.000248,LONG,SINTETICA_REVERSE,34.508,0.9718,1467,90,1.7573,2.9837,1.6991,100.0,93.2,0.679,0.8787
minus_di_55_sft >= 39.365353|adx_200_sft >= 2.752116,LONG,SINTETICA_REVERSE,23.015,0.9604,1676,103,2.0,2.7153,1.6971,100.0,93.2,0.6725,0.8313
macdh_144_sft <= 0.000326|macdh_120_sft <= -0.000354|aroon_200_sft <= ema_13_sft,LONG,SINTETICA_REVERSE,32.196,0.9841,652,77,1.4572,3.1187,1.6941,100.0,90.3,0.7345,0.8325
linreg_24_sft <= 0.002095|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,31.576,0.9798,1322,90,1.7728,2.8825,1.6929,100.0,93.2,0.6773,0.8584
efficiency_200_sft >= 0.076947|aroon_120_sft <= -16.666666,LONG,SINTETICA_REVERSE,13.528,0.9589,1602,133,1.8601,2.8854,1.6909,100.0,93.1,0.6537,0.6352
aroon_34_sft <= ema_200_sft|minus_di_55_sft >= 39.365353,LONG,SINTETICA_REVERSE,25.511,0.9631,1676,98,1.9087,2.8056,1.682,100.0,92.9,0.6726,0.8413
aroon_200_sft <= ema_13_sft|slope_55_sft <= -0.09753|macdh_144_sft <= ema_200_sft,LONG,SINTETICA_REVERSE,7.923,0.9734,851,103,1.8434,2.5743,1.6593,100.0,92.7,0.6353,0.7425
aroon_120_sft <= -16.666666|macdh_5_sft >= 0.002932,LONG,Ret_12,6.151,0.9636,2041,97,2.0,2.7147,1.6587,100.0,92.4,0.6104,0.791
minus_di_55_sft >= 39.365353|aroon_24_sft <= -8.333333,LONG,SINTETICA_REVERSE,22.222,0.9683,1676,99,1.9232,2.7224,1.6529,100.0,93.4,0.6656,0.847
macdh_89_sft <= 1.2e-05|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,38.286,0.9755,1467,87,1.683,2.9915,1.6417,100.0,93.2,0.6908,0.8688
adx_200_sft >= 3.267012|minus_di_200_sft >= 33.609528,LONG,SINTETICA_REVERSE,11.407,0.9502,2875,119,1.7416,3.2434,1.6403,100.0,90.3,0.6042,0.7492
minus_di_89_sft >= 37.040524|ema_34_sft <= 1.196111,LONG,SINTETICA_REVERSE,36.142,0.9674,1321,86,1.673,2.9732,1.6323,100.0,93.2,0.6796,0.8589
trix_89_sft <= 0.006878|minus_di_55_sft >= 35.240829,LONG,SINTETICA_REVERSE,12.236,0.9534,787,123,1.7231,2.7234,1.6315,100.0,91.7,0.5931,0.743
minus_di_55_sft >= 39.365353|adx_120_sft >= 4.733517,LONG,SINTETICA_REVERSE,22.432,0.956,1672,95,2.0,2.6211,1.6312,100.0,94.2,0.6778,0.835
aroon_34_sft <= -82.352943|ema_120_sft <= ema_200_sft,LONG,Ret_24,13.499,0.9657,2107,84,2.0,2.6697,1.628,100.0,92.9,0.6686,0.7788
minus_di_200_sft >= 33.609528|slope_8_sft <= ema_13_sft|adx_144_sft >= ema_55_sft,LONG,SINTETICA_REVERSE,7.026,0.9214,1161,166,1.6811,3.0298,1.6205,100.0,90.9,0.5973,0.7373
macdh_200_sft <= -0.000243|aroon_144_sft <= -13.194445|slope_144_sft <= ema_55_sft,LONG,SINTETICA_REVERSE,75.192,0.9847,912,77,1.2589,3.5785,1.6151,100.0,92.2,0.8226,0.8603
ema_48_sft <= 1.194341|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,35.368,0.967,1321,85,1.6542,2.9724,1.6139,100.0,93.2,0.6692,0.8589
minus_di_55_sft >= 39.365353|aroon_200_sft <= 34.0,LONG,SINTETICA_REVERSE,37.343,0.9708,1676,84,2.0,2.5493,1.6107,100.0,94.2,0.6786,0.8606
slope_21_sft <= ema_21_sft|slope_48_sft <= 0.004626|aroon_144_sft <= -28.472221,LONG,SINTETICA_REVERSE,12.594,0.9411,1176,87,2.0,2.4983,1.6061,100.0,93.7,0.7208,0.7764
aroon_89_sft <= 2.95|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,51.354,0.9748,1486,76,1.6841,2.9306,1.6053,100.0,94.5,0.6975,0.9031
minus_di_55_sft >= 39.365353|macdh_48_sft <= -0.000665,LONG,SINTETICA_REVERSE,23.493,0.9724,1676,98,1.8585,2.6787,1.581,100.0,92.9,0.6764,0.8132
efficiency_24_sft >= 0.277724|minus_di_89_sft >= 34.438396,LONG,SINTETICA_REVERSE,11.616,0.9382,887,176,1.467,3.1583,1.5725,100.0,90.9,0.6101,0.7047
linreg_120_sft <= -0.000231|aroon_21_sft <= ema_21_sft,LONG,SINTETICA_REVERSE,22.052,0.9922,1362,93,1.5337,3.0355,1.5683,100.0,90.6,0.6764,0.7688
linreg_120_sft <= -0.000231|aroon_21_sft <= ema_34_sft,LONG,SINTETICA_REVERSE,22.052,0.9922,1362,93,1.5337,3.0355,1.5683,100.0,90.6,0.6764,0.7688
aroon_200_sft <= 4.97|macdh_89_sft <= -0.000449|macdh_200_sft <= 9.04,LONG,SINTETICA_REVERSE,25.604,0.9771,652,78,1.4582,2.9016,1.566,100.0,91.7,0.6944,0.8023
minus_di_89_sft >= 37.040524|ema_13_sft <= 1.174993,LONG,SINTETICA_REVERSE,39.762,0.9735,1322,81,1.5684,2.9834,1.5507,100.0,93.2,0.6765,0.8589
minus_di_89_sft >= 37.040524|ema_120_sft <= 1.194631,LONG,SINTETICA_REVERSE,35.99,0.9703,1321,81,1.5898,2.9544,1.5505,100.0,93.2,0.691,0.8589
minus_di_48_sft >= 40.269428|linreg_144_sft <= 0.00033,LONG,SINTETICA_REVERSE,38.659,0.9691,656,92,1.6212,2.6091,1.5413,100.0,95.6,0.699,0.8118
slope_21_sft <= 0.142663|minus_di_200_sft >= 33.609528,LONG,SINTETICA_REVERSE,6.013,0.888,1194,149,2.0,2.5458,1.5411,100.0,91.3,0.5905,0.7344
slope_55_sft <= 0.095442|aroon_144_sft <= -28.472221,LONG,SINTETICA_REVERSE,12.443,0.9855,1063,86,1.3125,3.325,1.5273,100.0,91.5,0.729,0.8043
aroon_34_sft <= ema_200_sft|minus_di_89_sft >= 37.040524|efficiency_89_sft >= 0.011542,LONG,SINTETICA_REVERSE,34.804,0.9645,2206,90,1.7199,2.8939,1.5183,100.0,94.4,0.6709,0.8465
minus_di_120_sft >= 36.081455|minus_di_8_sft >= 10.786798,LONG,SINTETICA_REVERSE,30.915,0.9664,1875,90,1.5935,3.0324,1.5152,100.0,93.8,0.6935,0.7748
ema_13_sft >= Close_sft|aroon_144_sft <= -13.194445,LONG,SINTETICA_REVERSE,4.767,0.9723,914,381,1.4142,3.051,1.5146,100.0,90.4,0.5994,0.6396
aroon_21_sft <= -9.523809|linreg_120_sft <= -0.000231,LONG,SINTETICA_REVERSE,22.054,0.9922,1362,93,1.4762,3.0366,1.5137,100.0,91.0,0.6755,0.7762
minus_di_55_sft >= 39.365353|trix_200_sft >= -0.00371,LONG,SINTETICA_REVERSE,42.333,0.9599,1696,80,1.9031,2.5386,1.5104,100.0,93.8,0.6973,0.8698
linreg_34_sft <= -2.2e-05|efficiency_89_sft >= 0.184314,LONG,SINTETICA_REVERSE,4.028,0.9762,1368,134,1.9227,2.3923,1.5047,100.0,91.4,0.5565,0.6002
trix_89_sft <= 0.014626|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,26.684,0.9624,2710,82,1.8585,2.7372,1.5023,100.0,95.7,0.6567,0.8275
slope_200_sft <= -0.038545|linreg_120_sft <= -0.000231,LONG,SINTETICA_REVERSE,80.075,0.9573,1690,76,1.2259,3.8029,1.4943,100.0,91.5,0.7621,0.8065
aroon_200_sft <= -8.5|slope_89_sft <= -0.069746,LONG,SINTETICA_REVERSE,24.214,0.984,624,100,1.2755,3.073,1.4844,100.0,91.3,0.6838,0.766
linreg_34_sft <= -0.000563|minus_di_89_sft >= 37.040524,LONG,SINTETICA_REVERSE,36.458,0.9767,2205,80,1.7171,2.7805,1.475,100.0,94.6,0.6719,0.8699
ema_8_sft <= ema_200_sft|minus_di_21_sft >= ema_55_sft|linreg_200_sft <= -7.8e-05,LONG,SINTETICA_REVERSE,12.813,0.9734,594,88,1.1615,3.3296,1.4702,100.0,90.7,0.7082,0.7961
aroon_200_sft <= 34.0|minus_di_48_sft >= 40.269428,LONG,SINTETICA_REVERSE,37.43,0.9651,1020,83,1.7305,2.5051,1.4688,100.0,93.6,0.6865,0.7838
minus_di_120_sft >= 36.081455|efficiency_34_sft >= 0.106334,LONG,SINTETICA_REVERSE,38.643,0.9612,1837,86,1.5881,2.9414,1.4611,100.0,93.8,0.7145,0.7748
minus_di_55_sft >= 39.365353|ema_55_sft <= 1.172891,LONG,SINTETICA_REVERSE,22.299,0.964,1676,80,2.0,2.3172,1.4537,100.0,92.9,0.7077,0.8413
minus_di_200_sft >= 34.969025|aroon_24_sft <= 79.166664,LONG,SINTETICA_REVERSE,32.278,0.9639,3265,78,1.988,2.5384,1.4534,100.0,95.8,0.6635,0.8554
efficiency_21_sft >= 0.139004|ema_120_sft <= 1.194631|minus_di_55_sft >= 39.365353,LONG,SINTETICA_REVERSE,22.795,0.9687,1676,95,1.665,2.7228,1.4427,100.0,93.6,0.7013,0.8005
minus_di_34_sft >= 30.083982|efficiency_89_sft >= 0.184314,LONG,SINTETICA_REVERSE,6.642,0.9715,2712,118,2.0,2.4165,1.4353,100.0,92.8,0.607,0.6991
slope_21_sft <= -0.154966|aroon_200_sft <= -8.5,LONG,SINTETICA_REVERSE,5.743,0.9576,1425,131,2.0,2.2504,1.4336,100.0,94.5,0.6335,0.7744
efficiency_21_sft >= 0.491578|ema_200_sft >= ema_21_sft,LONG,SINTETICA_REVERSE,3.639,0.9191,940,255,2.0,2.2102,1.4326,100.0,91.5,0.5488,0.6133
minus_di_55_sft >= ema_144_sft|minus_di_89_sft >= 37.040524|adx_24_sft >= 20.453232,LONG,SINTETICA_REVERSE,34.981,0.9718,1828,78,1.5915,2.8404,1.4304,100.0,93.8,0.6473,0.8531
trix_89_sft <= 0.006878|macdh_120_sft <= -1e-06|macdh_55_sft <= -0.000629,LONG,SINTETICA_REVERSE,8.657,0.9579,903,89,1.8489,2.268,1.4303,100.0,92.2,0.6086,0.7688
aroon_120_sft <= -54.166668|aroon_48_sft <= ema_200_sft,LONG,Ret_12,10.265,0.9732,1498,78,1.3255,3.2552,1.4209,100.0,91.9,0.7472,0.8068
minus_di_200_sft >= 34.969025|efficiency_55_sft >= 0.061753|minus_di_13_sft >= 14.290344,LONG,SINTETICA_REVERSE,45.063,0.9393,3278,76,2.0,2.5284,1.418,100.0,96.5,0.6679,0.8709
plus_di_24_sft <= 45.057404|minus_di_200_sft >= 34.969025,LONG,SINTETICA_REVERSE,32.944,0.9533,3265,76,1.9232,2.5648,1.4073,100.0,95.8,0.6696,0.8556
macdh_120_sft <= Close_sft|minus_di_120_sft >= 36.081455|plus_di_89_sft <= 37.19207,LONG,SINTETICA_REVERSE,30.677,0.9603,2574,87,1.5486,3.0206,1.4015,100.0,93.8,0.6851,0.7748
minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
efficiency_144_sft <= ema_8_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_48_sft >= 30.850643|macdh_200_sft >= -1.75|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_13_sft >= -5.2|minus_di_21_sft >= ema_34_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_48_sft >= 24.211508,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_48_sft >= ema_34_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|linreg_48_sft <= ema_34_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|macdh_8_sft <= ema_8_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_89_sft >= 29.489197|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|adx_34_sft >= ema_48_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|macdh_144_sft <= ema_21_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|ema_120_sft <= 4.4,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
linreg_21_sft <= ema_55_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_55_sft >= 25.032581|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
slope_55_sft <= ema_120_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_200_sft >= 29.458214,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|linreg_144_sft <= 9.43,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|plus_di_200_sft >= ema_5_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|efficiency_120_sft <= ema_55_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
efficiency_13_sft >= -8.81|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
macdh_144_sft <= 2.93|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|plus_di_21_sft >= -8.35,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|ema_144_sft <= 1.93,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_48_sft >= 30.850643|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|trix_21_sft <= ema_89_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
efficiency_89_sft <= 9.02|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|adx_120_sft >= -9.22,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|macdh_21_sft <= ema_21_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|ema_8_sft >= -1.1,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|plus_di_200_sft >= -4.01,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
adx_144_sft >= -4.25|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|plus_di_55_sft >= ema_8_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
ema_5_sft >= -7.88|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
slope_144_sft <= 5.34|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
linreg_24_sft <= ema_55_sft|minus_di_120_sft >= 36.081455|trix_8_sft <= ema_48_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|slope_120_sft <= ema_89_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_5_sft >= ema_34_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
plus_di_5_sft >= -9.47|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
linreg_34_sft <= ema_48_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_21_sft >= 17.945591,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_120_sft >= ema_13_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|macdh_5_sft >= -9.78,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_48_sft >= 0.75,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
plus_di_89_sft >= ema_8_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_48_sft >= 27.542814|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
efficiency_120_sft <= ema_13_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|minus_di_48_sft >= 8.89,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_120_sft >= 36.081455|linreg_21_sft <= 0.04,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_89_sft >= 29.489197|minus_di_120_sft >= 36.081455|macdh_8_sft <= 3.47,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
ema_48_sft >= -8.55|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
minus_di_21_sft >= -5.68|minus_di_48_sft >= 24.211508|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
macdh_5_sft <= 2.91|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5424,3.0295,1.4012,100.0,93.8,0.6852,0.7748
aroon_144_sft <= -28.472221|slope_34_sft <= 0.122054,LONG,SINTETICA_REVERSE,9.611,0.9829,1150,97,1.3863,2.9386,1.4009,100.0,91.6,0.7171,0.7883
minus_di_34_sft >= 21.779022|minus_di_120_sft >= 36.081455|plus_di_8_sft >= ema_13_sft,LONG,SINTETICA_REVERSE,30.796,0.961,2574,87,1.5392,3.0278,1.3977,100.0,94.4,0.6852,0.775
minus_di_55_sft >= 39.365353|minus_di_13_sft >= 14.290344|aroon_8_sft <= 87.5,LONG,SINTETICA_REVERSE,23.264,0.9685,1676,111,1.5625,2.7742,1.3842,100.0,92.8,0.6714,0.8141
minus_di_200_sft >= 34.969025|slope_144_sft <= -0.001972,LONG,SINTETICA_REVERSE,35.529,0.9468,3266,75,1.8589,2.6222,1.3835,100.0,95.6,0.681,0.8738
efficiency_89_sft >= 0.184314|aroon_34_sft <= 2.941176,LONG,SINTETICA_REVERSE,4.306,0.9783,1364,134,1.7861,2.3488,1.3811,100.0,91.4,0.5584,0.5637
linreg_21_sft <= -0.000676|aroon_200_sft <= -9.43,LONG,SINTETICA_REVERSE,6.992,0.9705,912,91,1.8941,2.1145,1.3803,100.0,93.8,0.6528,0.7877
slope_24_sft <= ema_5_sft|minus_di_200_sft >= 34.969025,LONG,SINTETICA_REVERSE,34.117,0.9403,3265,76,1.8551,2.6371,1.3792,100.0,95.8,0.6715,0.8556
adx_21_sft >= 16.086281|minus_di_120_sft >= 36.081455|efficiency_144_sft <= 8.4,LONG,SINTETICA_REVERSE,30.825,0.9627,2574,86,1.512,3.0255,1.376,100.0,94.4,0.6845,0.773
minus_di_200_sft >= 34.969025|slope_55_sft <= 0.18,LONG,SINTETICA_REVERSE,35.65,0.9461,3265,75,1.8497,2.6161,1.3728,100.0,95.8,0.6706,0.8556
aroon_48_sft <= 2.083333|minus_di_120_sft >= 36.081455|slope_120_sft >= -6.59,LONG,SINTETICA_REVERSE,38.821,0.9657,1845,81,1.4242,3.0414,1.3697,100.0,94.4,0.704,0.7821
aroon_48_sft <= ema_13_sft|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,38.821,0.9657,1845,81,1.4242,3.0414,1.3697,100.0,94.4,0.704,0.7821
slope_34_sft <= 0.004385|efficiency_89_sft >= 0.184314,LONG,SINTETICA_REVERSE,4.044,0.9574,1863,155,1.9713,2.2557,1.3669,100.0,90.4,0.5837,0.6018
efficiency_55_sft >= 0.025103|minus_di_200_sft >= 34.969025,LONG,SINTETICA_REVERSE,31.26,0.926,3265,83,1.8836,2.6135,1.3657,100.0,95.7,0.6438,0.8648
aroon_200_sft <= -9.64|trix_8_sft <= -0.052781|aroon_200_sft <= 49.5,LONG,SINTETICA_REVERSE,5.542,0.9637,1414,87,2.0,2.1197,1.3603,100.0,94.3,0.643,0.8638
macdh_55_sft <= 6e-06|linreg_120_sft <= -0.000231|minus_di_5_sft >= 7.311203,LONG,SINTETICA_REVERSE,40.99,0.9743,1484,76,1.3663,3.0163,1.3576,100.0,92.9,0.7044,0.7363
minus_di_120_sft >= 36.081455|adx_13_sft >= 20.888474,LONG,SINTETICA_REVERSE,30.803,0.9629,2574,86,1.4956,3.0145,1.3573,100.0,94.4,0.683,0.7743
adx_24_sft >= ema_8_sft|minus_di_89_sft >= 37.040524|minus_di_21_sft >= 47.460037,LONG,SINTETICA_REVERSE,23.465,0.9802,1321,84,1.6949,2.3993,1.3512,100.0,94.5,0.6679,0.8468
linreg_34_sft <= -0.000563|plus_di_120_sft <= 29.372774,LONG,SINTETICA_REVERSE,24.808,0.9764,777,91,1.4775,2.5377,1.3497,100.0,93.6,0.6958,0.793
trix_34_sft <= 0.051761|minus_di_120_sft >= 36.081455,LONG,SINTETICA_REVERSE,40.052,0.9574,1843,81,1.4354,2.9899,1.3449,100.0,94.2,0.707,0.7583
