Entry,Side,Exit,PF,R2,Stag_Active,Trades,OER,UI,Health,Monkey,Monkey_OOS,XS_IS,XS_OOS
adx_120_sft >= 6.500579|trix_13_sft <= ema_13_sft|slope_144_sft <= -0.083048,LONG,SINTETICA_REVERSE,4.187,0.8607,1035,139,1.4769,0.9746,0.4381,100.0,94.3,0.5344,0.6119
aroon_120_sft >= -3.42|plus_di_34_sft <= 17.774609,LONG,SINTETICA_REVERSE,2.005,0.9558,1193,122,1.3803,0.4054,0.1862,99.9,91.1,0.5581,0.6225
